mode,code,name,exchange,day_trade,category,reference,limit_up,limit_down,open,high,low,close,buy_price,sell_price,volume,total_amount,ts,exclude_reasons
pre_breakout,1108,幸福,TSE,DayTrade.OnlyBuy,01,13.65,15.0,12.3,13.7,13.7,13.45,13.5,13.5,13.55,852,11542750.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
pre_breakout_watch,1108,幸福,TSE,DayTrade.OnlyBuy,01,13.65,15.0,12.3,13.7,13.7,13.45,13.5,13.5,13.55,852,11542750.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
stable,1108,幸福,TSE,DayTrade.OnlyBuy,01,13.65,15.0,12.3,13.7,13.7,13.45,13.5,13.5,13.55,852,11542750.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
daytrade,1108,幸福,TSE,DayTrade.OnlyBuy,01,13.65,15.0,12.3,13.7,13.7,13.45,13.5,13.5,13.55,852,11542750.0,2026-07-14T16:46:47,not_day_trade
overnight,1108,幸福,TSE,DayTrade.OnlyBuy,01,13.65,15.0,12.3,13.7,13.7,13.45,13.5,13.5,13.55,852,11542750.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
weekly,1108,幸福,TSE,DayTrade.OnlyBuy,01,13.65,15.0,12.3,13.7,13.7,13.45,13.5,13.5,13.55,852,11542750.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
pre_breakout,1109,信大,TSE,DayTrade.OnlyBuy,01,14.65,16.1,13.2,14.7,14.7,14.5,14.55,14.55,14.6,217,3165550.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
pre_breakout_watch,1109,信大,TSE,DayTrade.OnlyBuy,01,14.65,16.1,13.2,14.7,14.7,14.5,14.55,14.55,14.6,217,3165550.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
stable,1109,信大,TSE,DayTrade.OnlyBuy,01,14.65,16.1,13.2,14.7,14.7,14.5,14.55,14.55,14.6,217,3165550.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
daytrade,1109,信大,TSE,DayTrade.OnlyBuy,01,14.65,16.1,13.2,14.7,14.7,14.5,14.55,14.55,14.6,217,3165550.0,2026-07-14T16:46:47,not_day_trade
overnight,1109,信大,TSE,DayTrade.OnlyBuy,01,14.65,16.1,13.2,14.7,14.7,14.5,14.55,14.55,14.6,217,3165550.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
weekly,1109,信大,TSE,DayTrade.OnlyBuy,01,14.65,16.1,13.2,14.7,14.7,14.5,14.55,14.55,14.6,217,3165550.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
pre_breakout,1110,東泥,TSE,DayTrade.Yes,01,15.7,17.25,14.15,15.8,15.85,15.6,15.75,15.7,15.75,256,4027400.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout_watch,1110,東泥,TSE,DayTrade.Yes,01,15.7,17.25,14.15,15.8,15.85,15.6,15.75,15.7,15.75,256,4027400.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
stable,1110,東泥,TSE,DayTrade.Yes,01,15.7,17.25,14.15,15.8,15.85,15.6,15.75,15.7,15.75,256,4027400.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
daytrade,1110,東泥,TSE,DayTrade.Yes,01,15.7,17.25,14.15,15.8,15.85,15.6,15.75,15.7,15.75,256,4027400.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
overnight,1110,東泥,TSE,DayTrade.Yes,01,15.7,17.25,14.15,15.8,15.85,15.6,15.75,15.7,15.75,256,4027400.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
weekly,1110,東泥,TSE,DayTrade.Yes,01,15.7,17.25,14.15,15.8,15.85,15.6,15.75,15.7,15.75,256,4027400.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout,1201,味全,TSE,DayTrade.Yes,02,12.55,13.8,11.3,12.65,12.65,12.35,12.55,12.5,12.55,759,9473150.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout_watch,1201,味全,TSE,DayTrade.Yes,02,12.55,13.8,11.3,12.65,12.65,12.35,12.55,12.5,12.55,759,9473150.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
stable,1201,味全,TSE,DayTrade.Yes,02,12.55,13.8,11.3,12.65,12.65,12.35,12.55,12.5,12.55,759,9473150.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
daytrade,1201,味全,TSE,DayTrade.Yes,02,12.55,13.8,11.3,12.65,12.65,12.35,12.55,12.5,12.55,759,9473150.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min,rr_below_min"
overnight,1201,味全,TSE,DayTrade.Yes,02,12.55,13.8,11.3,12.65,12.65,12.35,12.55,12.5,12.55,759,9473150.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
weekly,1201,味全,TSE,DayTrade.Yes,02,12.55,13.8,11.3,12.65,12.65,12.35,12.55,12.5,12.55,759,9473150.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout,1203,味王,TSE,DayTrade.Yes,02,42.85,47.1,38.6,43.5,44.55,43.25,44.2,43.85,44.2,102,4482050.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
pre_breakout_watch,1203,味王,TSE,DayTrade.Yes,02,42.85,47.1,38.6,43.5,44.55,43.25,44.2,43.85,44.2,102,4482050.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
stable,1203,味王,TSE,DayTrade.Yes,02,42.85,47.1,38.6,43.5,44.55,43.25,44.2,43.85,44.2,102,4482050.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
daytrade,1203,味王,TSE,DayTrade.Yes,02,42.85,47.1,38.6,43.5,44.55,43.25,44.2,43.85,44.2,102,4482050.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
overnight,1203,味王,TSE,DayTrade.Yes,02,42.85,47.1,38.6,43.5,44.55,43.25,44.2,43.85,44.2,102,4482050.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
weekly,1203,味王,TSE,DayTrade.Yes,02,42.85,47.1,38.6,43.5,44.55,43.25,44.2,43.85,44.2,102,4482050.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
pre_breakout,1210,大成,TSE,DayTrade.Yes,02,57.9,63.6,52.2,58.1,58.1,56.7,57.1,57.1,57.2,2002,114367200.0,2026-07-14T16:46:47,not_enough_history
pre_breakout_watch,1210,大成,TSE,DayTrade.Yes,02,57.9,63.6,52.2,58.1,58.1,56.7,57.1,57.1,57.2,2002,114367200.0,2026-07-14T16:46:47,not_enough_history
stable,1210,大成,TSE,DayTrade.Yes,02,57.9,63.6,52.2,58.1,58.1,56.7,57.1,57.1,57.2,2002,114367200.0,2026-07-14T16:46:47,not_enough_history
daytrade,1210,大成,TSE,DayTrade.Yes,02,57.9,63.6,52.2,58.1,58.1,56.7,57.1,57.1,57.2,2002,114367200.0,2026-07-14T16:46:47,score_below_b
overnight,1210,大成,TSE,DayTrade.Yes,02,57.9,63.6,52.2,58.1,58.1,56.7,57.1,57.1,57.2,2002,114367200.0,2026-07-14T16:46:47,score_below_b
weekly,1210,大成,TSE,DayTrade.Yes,02,57.9,63.6,52.2,58.1,58.1,56.7,57.1,57.1,57.2,2002,114367200.0,2026-07-14T16:46:47,score_below_b
pre_breakout,1213,大飲,TSE,DayTrade.No,02,7.53,8.28,6.78,7.3,7.48,7.3,7.48,7.4,7.49,6,44000.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min"
pre_breakout_watch,1213,大飲,TSE,DayTrade.No,02,7.53,8.28,6.78,7.3,7.48,7.3,7.48,7.4,7.49,6,44000.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min"
stable,1213,大飲,TSE,DayTrade.No,02,7.53,8.28,6.78,7.3,7.48,7.3,7.48,7.4,7.49,6,44000.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min,rr_below_min"
daytrade,1213,大飲,TSE,DayTrade.No,02,7.53,8.28,6.78,7.3,7.48,7.3,7.48,7.4,7.49,6,44000.0,2026-07-14T16:46:47,not_day_trade
overnight,1213,大飲,TSE,DayTrade.No,02,7.53,8.28,6.78,7.3,7.48,7.3,7.48,7.4,7.49,6,44000.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min,rr_below_min"
weekly,1213,大飲,TSE,DayTrade.No,02,7.53,8.28,6.78,7.3,7.48,7.3,7.48,7.4,7.49,6,44000.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min,rr_below_min"
pre_breakout,1215,卜蜂,TSE,DayTrade.Yes,02,113.5,124.5,102.5,113.5,113.5,111.0,113.0,112.5,113.0,1231,138148500.0,2026-07-14T16:46:47,not_enough_history
pre_breakout_watch,1215,卜蜂,TSE,DayTrade.Yes,02,113.5,124.5,102.5,113.5,113.5,111.0,113.0,112.5,113.0,1231,138148500.0,2026-07-14T16:46:47,not_enough_history
stable,1215,卜蜂,TSE,DayTrade.Yes,02,113.5,124.5,102.5,113.5,113.5,111.0,113.0,112.5,113.0,1231,138148500.0,2026-07-14T16:46:47,not_enough_history
daytrade,1215,卜蜂,TSE,DayTrade.Yes,02,113.5,124.5,102.5,113.5,113.5,111.0,113.0,112.5,113.0,1231,138148500.0,2026-07-14T16:46:47,score_below_b
overnight,1215,卜蜂,TSE,DayTrade.Yes,02,113.5,124.5,102.5,113.5,113.5,111.0,113.0,112.5,113.0,1231,138148500.0,2026-07-14T16:46:47,score_below_b
weekly,1215,卜蜂,TSE,DayTrade.Yes,02,113.5,124.5,102.5,113.5,113.5,111.0,113.0,112.5,113.0,1231,138148500.0,2026-07-14T16:46:47,score_below_b
pre_breakout,1216,統一,TSE,DayTrade.Yes,02,78.5,86.3,70.7,78.6,78.6,77.5,78.5,78.4,78.5,17971,1403132600.0,2026-07-14T16:46:47,"gap_too_small,falls_below_open"
pre_breakout_watch,1216,統一,TSE,DayTrade.Yes,02,78.5,86.3,70.7,78.6,78.6,77.5,78.5,78.4,78.5,17971,1403132600.0,2026-07-14T16:46:47,score_below_b
stable,1216,統一,TSE,DayTrade.Yes,02,78.5,86.3,70.7,78.6,78.6,77.5,78.5,78.4,78.5,17971,1403132600.0,2026-07-14T16:46:47,score_below_b
daytrade,1216,統一,TSE,DayTrade.Yes,02,78.5,86.3,70.7,78.6,78.6,77.5,78.5,78.4,78.5,17971,1403132600.0,2026-07-14T16:46:47,score_below_b
overnight,1216,統一,TSE,DayTrade.Yes,02,78.5,86.3,70.7,78.6,78.6,77.5,78.5,78.4,78.5,17971,1403132600.0,2026-07-14T16:46:47,score_below_b
weekly,1216,統一,TSE,DayTrade.Yes,02,78.5,86.3,70.7,78.6,78.6,77.5,78.5,78.4,78.5,17971,1403132600.0,2026-07-14T16:46:47,score_below_b
pre_breakout,1217,愛之味,TSE,DayTrade.Yes,02,10.0,11.0,9.0,10.0,10.0,9.89,9.9,9.89,9.9,662,6580740.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout_watch,1217,愛之味,TSE,DayTrade.Yes,02,10.0,11.0,9.0,10.0,10.0,9.89,9.9,9.89,9.9,662,6580740.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
stable,1217,愛之味,TSE,DayTrade.Yes,02,10.0,11.0,9.0,10.0,10.0,9.89,9.9,9.89,9.9,662,6580740.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min,rr_below_min"
daytrade,1217,愛之味,TSE,DayTrade.Yes,02,10.0,11.0,9.0,10.0,10.0,9.89,9.9,9.89,9.9,662,6580740.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min,rr_below_min"
overnight,1217,愛之味,TSE,DayTrade.Yes,02,10.0,11.0,9.0,10.0,10.0,9.89,9.9,9.89,9.9,662,6580740.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min,rr_below_min"
weekly,1217,愛之味,TSE,DayTrade.Yes,02,10.0,11.0,9.0,10.0,10.0,9.89,9.9,9.89,9.9,662,6580740.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min,rr_below_min"
pre_breakout,1218,泰山,TSE,DayTrade.Yes,02,16.2,17.8,14.6,16.1,16.15,15.9,16.0,16.0,16.05,2279,36480250.0,2026-07-14T16:46:47,net_profit_below_min
pre_breakout_watch,1218,泰山,TSE,DayTrade.Yes,02,16.2,17.8,14.6,16.1,16.15,15.9,16.0,16.0,16.05,2279,36480250.0,2026-07-14T16:46:47,net_profit_below_min
stable,1218,泰山,TSE,DayTrade.Yes,02,16.2,17.8,14.6,16.1,16.15,15.9,16.0,16.0,16.05,2279,36480250.0,2026-07-14T16:46:47,net_profit_below_min
daytrade,1218,泰山,TSE,DayTrade.Yes,02,16.2,17.8,14.6,16.1,16.15,15.9,16.0,16.0,16.05,2279,36480250.0,2026-07-14T16:46:47,net_profit_below_min
overnight,1218,泰山,TSE,DayTrade.Yes,02,16.2,17.8,14.6,16.1,16.15,15.9,16.0,16.0,16.05,2279,36480250.0,2026-07-14T16:46:47,net_profit_below_min
weekly,1218,泰山,TSE,DayTrade.Yes,02,16.2,17.8,14.6,16.1,16.15,15.9,16.0,16.0,16.05,2279,36480250.0,2026-07-14T16:46:47,net_profit_below_min
pre_breakout,1219,福壽,TSE,DayTrade.Yes,02,11.9,13.05,10.75,11.9,11.9,11.65,11.8,11.75,11.8,976,11459600.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout_watch,1219,福壽,TSE,DayTrade.Yes,02,11.9,13.05,10.75,11.9,11.9,11.65,11.8,11.75,11.8,976,11459600.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
stable,1219,福壽,TSE,DayTrade.Yes,02,11.9,13.05,10.75,11.9,11.9,11.65,11.8,11.75,11.8,976,11459600.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
daytrade,1219,福壽,TSE,DayTrade.Yes,02,11.9,13.05,10.75,11.9,11.9,11.65,11.8,11.75,11.8,976,11459600.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min,rr_below_min"
overnight,1219,福壽,TSE,DayTrade.Yes,02,11.9,13.05,10.75,11.9,11.9,11.65,11.8,11.75,11.8,976,11459600.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
weekly,1219,福壽,TSE,DayTrade.Yes,02,11.9,13.05,10.75,11.9,11.9,11.65,11.8,11.75,11.8,976,11459600.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
pre_breakout,1220,台榮,TSE,DayTrade.OnlyBuy,02,11.45,12.55,10.35,11.5,11.5,11.35,11.45,11.4,11.45,59,672500.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
pre_breakout_watch,1220,台榮,TSE,DayTrade.OnlyBuy,02,11.45,12.55,10.35,11.5,11.5,11.35,11.45,11.4,11.45,59,672500.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
stable,1220,台榮,TSE,DayTrade.OnlyBuy,02,11.45,12.55,10.35,11.5,11.5,11.35,11.45,11.4,11.45,59,672500.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
daytrade,1220,台榮,TSE,DayTrade.OnlyBuy,02,11.45,12.55,10.35,11.5,11.5,11.35,11.45,11.4,11.45,59,672500.0,2026-07-14T16:46:47,not_day_trade
overnight,1220,台榮,TSE,DayTrade.OnlyBuy,02,11.45,12.55,10.35,11.5,11.5,11.35,11.45,11.4,11.45,59,672500.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
weekly,1220,台榮,TSE,DayTrade.OnlyBuy,02,11.45,12.55,10.35,11.5,11.5,11.35,11.45,11.4,11.45,59,672500.0,2026-07-14T16:46:47,"volume_too_low,corporate_action_window:twse:息:2026-07-16,net_profit_below_min"
pre_breakout,1225,福懋油,TSE,DayTrade.Yes,02,26.4,29.0,23.8,26.4,26.65,26.05,26.5,26.3,26.5,134,3521900.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
pre_breakout_watch,1225,福懋油,TSE,DayTrade.Yes,02,26.4,29.0,23.8,26.4,26.65,26.05,26.5,26.3,26.5,134,3521900.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
stable,1225,福懋油,TSE,DayTrade.Yes,02,26.4,29.0,23.8,26.4,26.65,26.05,26.5,26.3,26.5,134,3521900.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide"
daytrade,1225,福懋油,TSE,DayTrade.Yes,02,26.4,29.0,23.8,26.4,26.65,26.05,26.5,26.3,26.5,134,3521900.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min"
overnight,1225,福懋油,TSE,DayTrade.Yes,02,26.4,29.0,23.8,26.4,26.65,26.05,26.5,26.3,26.5,134,3521900.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min"
weekly,1225,福懋油,TSE,DayTrade.Yes,02,26.4,29.0,23.8,26.4,26.65,26.05,26.5,26.3,26.5,134,3521900.0,2026-07-14T16:46:47,"volume_too_low,spread_too_wide,net_profit_below_min"
pre_breakout,1227,佳格,TSE,DayTrade.Yes,02,30.1,33.1,27.1,30.2,30.2,29.65,29.85,29.85,29.9,1237,36871050.0,2026-07-14T16:46:47,not_enough_history
pre_breakout_watch,1227,佳格,TSE,DayTrade.Yes,02,30.1,33.1,27.1,30.2,30.2,29.65,29.85,29.85,29.9,1237,36871050.0,2026-07-14T16:46:47,not_enough_history
stable,1227,佳格,TSE,DayTrade.Yes,02,30.1,33.1,27.1,30.2,30.2,29.65,29.85,29.85,29.9,1237,36871050.0,2026-07-14T16:46:47,not_enough_history
daytrade,1227,佳格,TSE,DayTrade.Yes,02,30.1,33.1,27.1,30.2,30.2,29.65,29.85,29.85,29.9,1237,36871050.0,2026-07-14T16:46:47,net_profit_below_min
overnight,1227,佳格,TSE,DayTrade.Yes,02,30.1,33.1,27.1,30.2,30.2,29.65,29.85,29.85,29.9,1237,36871050.0,2026-07-14T16:46:47,net_profit_below_min
weekly,1227,佳格,TSE,DayTrade.Yes,02,30.1,33.1,27.1,30.2,30.2,29.65,29.85,29.85,29.9,1237,36871050.0,2026-07-14T16:46:47,net_profit_below_min
pre_breakout,1229,聯華,TSE,DayTrade.Yes,02,40.3,44.3,36.3,40.4,40.4,39.7,40.0,39.95,40.0,2787,111300000.0,2026-07-14T16:46:47,not_enough_history
pre_breakout_watch,1229,聯華,TSE,DayTrade.Yes,02,40.3,44.3,36.3,40.4,40.4,39.7,40.0,39.95,40.0,2787,111300000.0,2026-07-14T16:46:47,not_enough_history
stable,1229,聯華,TSE,DayTrade.Yes,02,40.3,44.3,36.3,40.4,40.4,39.7,40.0,39.95,40.0,2787,111300000.0,2026-07-14T16:46:47,not_enough_history
daytrade,1229,聯華,TSE,DayTrade.Yes,02,40.3,44.3,36.3,40.4,40.4,39.7,40.0,39.95,40.0,2787,111300000.0,2026-07-14T16:46:47,score_below_b
overnight,1229,聯華,TSE,DayTrade.Yes,02,40.3,44.3,36.3,40.4,40.4,39.7,40.0,39.95,40.0,2787,111300000.0,2026-07-14T16:46:47,score_below_b
weekly,1229,聯華,TSE,DayTrade.Yes,02,40.3,44.3,36.3,40.4,40.4,39.7,40.0,39.95,40.0,2787,111300000.0,2026-07-14T16:46:47,score_below_b
pre_breakout,1231,聯華食,TSE,DayTrade.Yes,02,86.5,95.1,77.9,87.5,87.5,85.1,85.8,85.7,85.8,406,34808300.0,2026-07-14T16:46:47,volume_too_low
pre_breakout_watch,1231,聯華食,TSE,DayTrade.Yes,02,86.5,95.1,77.9,87.5,87.5,85.1,85.8,85.7,85.8,406,34808300.0,2026-07-14T16:46:47,volume_too_low
stable,1231,聯華食,TSE,DayTrade.Yes,02,86.5,95.1,77.9,87.5,87.5,85.1,85.8,85.7,85.8,406,34808300.0,2026-07-14T16:46:47,volume_too_low
daytrade,1231,聯華食,TSE,DayTrade.Yes,02,86.5,95.1,77.9,87.5,87.5,85.1,85.8,85.7,85.8,406,34808300.0,2026-07-14T16:46:47,volume_too_low
overnight,1231,聯華食,TSE,DayTrade.Yes,02,86.5,95.1,77.9,87.5,87.5,85.1,85.8,85.7,85.8,406,34808300.0,2026-07-14T16:46:47,volume_too_low
weekly,1231,聯華食,TSE,DayTrade.Yes,02,86.5,95.1,77.9,87.5,87.5,85.1,85.8,85.7,85.8,406,34808300.0,2026-07-14T16:46:47,volume_too_low
pre_breakout,1232,大統益,TSE,DayTrade.Yes,02,151.0,166.0,136.0,151.0,153.0,150.0,151.5,151.5,152.0,574,87154500.0,2026-07-14T16:46:47,volume_too_low
pre_breakout_watch,1232,大統益,TSE,DayTrade.Yes,02,151.0,166.0,136.0,151.0,153.0,150.0,151.5,151.5,152.0,574,87154500.0,2026-07-14T16:46:47,volume_too_low
stable,1232,大統益,TSE,DayTrade.Yes,02,151.0,166.0,136.0,151.0,153.0,150.0,151.5,151.5,152.0,574,87154500.0,2026-07-14T16:46:47,volume_too_low
daytrade,1232,大統益,TSE,DayTrade.Yes,02,151.0,166.0,136.0,151.0,153.0,150.0,151.5,151.5,152.0,574,87154500.0,2026-07-14T16:46:47,volume_too_low
overnight,1232,大統益,TSE,DayTrade.Yes,02,151.0,166.0,136.0,151.0,153.0,150.0,151.5,151.5,152.0,574,87154500.0,2026-07-14T16:46:47,volume_too_low
weekly,1232,大統益,TSE,DayTrade.Yes,02,151.0,166.0,136.0,151.0,153.0,150.0,151.5,151.5,152.0,574,87154500.0,2026-07-14T16:46:47,volume_too_low
pre_breakout,1233,天仁,TSE,DayTrade.Yes,02,28.1,30.9,25.3,28.5,28.5,28.1,28.15,28.1,28.15,22,621200.0,2026-07-14T16:46:47,volume_too_low
pre_breakout_watch,1233,天仁,TSE,DayTrade.Yes,02,28.1,30.9,25.3,28.5,28.5,28.1,28.15,28.1,28.15,22,621200.0,2026-07-14T16:46:47,volume_too_low
stable,1233,天仁,TSE,DayTrade.Yes,02,28.1,30.9,25.3,28.5,28.5,28.1,28.15,28.1,28.15,22,621200.0,2026-07-14T16:46:47,volume_too_low
daytrade,1233,天仁,TSE,DayTrade.Yes,02,28.1,30.9,25.3,28.5,28.5,28.1,28.15,28.1,28.15,22,621200.0,2026-07-14T16:46:47,"volume_too_low,net_profit_below_min"
